"","datetime","wtr_0","wtr_2","wtr_3","wtr_4","wtr_5","wtr_1"
"348",2022-07-16 01:30:00,8.978,15.664,13.365,10.357,9.373,16.378
"349",2022-07-16 02:00:00,8.879,15.664,13.173,10.748,9.373,16.352
"350",2022-07-16 02:30:00,8.879,15.664,13.076,10.748,9.373,16.301
"351",2022-07-16 03:00:00,8.779,15.569,12.98,10.553,9.373,16.301
"352",2022-07-16 03:30:00,8.879,15.569,12.98,10.553,9.373,16.259
"353",2022-07-16 04:00:00,8.978,15.569,13.173,10.553,9.373,16.208
"354",2022-07-16 04:30:00,8.879,15.664,13.269,10.651,9.373,16.182
"355",2022-07-16 05:00:00,8.978,15.664,12.98,10.553,9.373,16.148
"356",2022-07-16 05:30:00,8.879,15.569,13.076,10.553,9.275,16.122
"357",2022-07-16 06:00:00,8.879,15.664,13.076,10.651,9.373,16.054
"358",2022-07-16 06:30:00,8.879,15.664,13.269,10.651,9.373,16.054
"359",2022-07-16 07:00:00,8.879,15.664,13.269,10.651,9.373,15.994
"360",2022-07-16 07:30:00,8.879,15.664,13.173,10.651,9.373,15.969
"361",2022-07-16 08:00:00,8.879,15.569,13.173,10.553,9.373,15.943
"362",2022-07-16 08:30:00,8.978,15.569,13.173,10.553,9.373,15.918
"363",2022-07-16 09:00:00,8.978,15.569,13.076,10.553,9.373,15.866
"364",2022-07-16 09:30:00,8.978,15.664,13.654,10.846,9.571,15.832
"365",2022-07-16 10:00:00,9.077,15.76,13.654,10.846,9.571,15.858
"366",2022-07-16 10:30:00,8.978,15.76,13.654,10.748,9.571,15.918
"367",2022-07-16 11:00:00,9.077,15.951,13.75,10.846,9.768,15.943
"368",2022-07-16 11:30:00,9.077,16.046,14.038,10.846,9.669,15.952
"369",2022-07-16 12:00:00,9.176,16.046,14.325,10.846,9.768,15.96
"370",2022-07-16 12:30:00,9.077,16.237,13.846,11.236,9.669,16.088
"371",2022-07-16 13:00:00,9.176,16.141,14.134,11.041,9.768,16.191
"372",2022-07-16 13:30:00,9.275,16.141,14.134,11.236,9.866,16.131
"373",2022-07-16 14:00:00,9.275,16.332,14.23,10.944,9.768,16.165
"374",2022-07-16 14:30:00,9.275,16.237,14.421,10.846,9.866,16.242
"375",2022-07-16 15:00:00,9.275,16.237,14.23,11.041,9.866,16.301
"376",2022-07-16 15:30:00,9.275,16.332,13.942,10.944,9.669,16.42
"377",2022-07-16 16:00:00,9.275,16.332,13.942,11.041,9.768,16.548
"378",2022-07-16 16:30:00,9.176,16.332,13.846,10.944,9.571,16.531
"379",2022-07-16 17:00:00,9.373,16.427,13.75,11.041,9.768,16.514
"380",2022-07-16 17:30:00,9.373,16.427,13.942,10.748,9.768,16.633
"381",2022-07-16 18:00:00,9.077,16.427,13.75,11.236,9.571,16.667
"382",2022-07-16 18:30:00,9.275,16.523,13.654,10.944,9.768,16.675
"383",2022-07-16 19:00:00,9.275,16.141,13.846,10.944,9.768,16.794
"384",2022-07-16 19:30:00,9.373,16.237,13.269,10.944,9.768,16.709
"385",2022-07-16 20:00:00,8.978,16.332,13.75,11.139,9.373,16.811
"386",2022-07-16 20:30:00,9.176,16.046,14.23,10.651,9.768,16.811
"387",2022-07-16 21:00:00,9.176,16.237,12.787,11.041,9.669,16.845
"388",2022-07-16 21:30:00,9.077,15.951,13.461,10.651,9.571,16.752
"389",2022-07-16 22:00:00,9.077,16.141,13.461,10.944,9.571,16.769
"390",2022-07-16 22:30:00,9.077,16.237,13.654,10.846,9.571,16.692
"391",2022-07-16 23:00:00,9.176,16.141,13.846,10.846,9.768,16.803
"392",2022-07-16 23:30:00,9.077,16.237,13.461,11.139,9.472,16.701
"393",2022-07-17 00:00:00,9.077,16.141,13.365,10.944,9.669,16.65
"394",2022-07-17 00:30:00,9.077,16.141,13.461,10.846,9.571,16.726
"395",2022-07-17 01:00:00,9.176,16.141,13.461,10.651,9.669,16.718
"396",2022-07-17 01:30:00,9.176,16.141,13.558,10.846,9.571,16.675
"397",2022-07-17 02:00:00,9.176,16.141,13.654,10.944,9.571,16.752
"398",2022-07-17 02:30:00,9.176,16.141,13.461,10.846,9.669,16.658
"399",2022-07-17 03:00:00,9.077,16.141,13.558,10.944,9.472,16.658
"400",2022-07-17 03:30:00,9.077,16.237,13.365,10.944,9.571,16.633
"401",2022-07-17 04:00:00,9.176,16.046,13.558,10.944,9.571,16.701
"402",2022-07-17 04:30:00,9.176,16.046,13.461,10.846,9.571,16.667
"403",2022-07-17 05:00:00,9.077,16.141,13.269,10.944,9.669,16.667
"404",2022-07-17 05:30:00,9.077,16.046,13.558,10.846,9.571,16.633
"405",2022-07-17 06:00:00,9.176,16.141,13.654,10.748,9.669,16.573
"406",2022-07-17 06:30:00,9.077,16.141,13.461,10.944,9.571,16.565
"407",2022-07-17 07:00:00,9.077,16.141,13.558,10.944,9.571,16.522
"408",2022-07-17 07:30:00,9.176,16.141,13.365,10.846,9.571,16.48
"409",2022-07-17 08:00:00,9.077,16.141,13.461,10.944,9.571,16.42
"410",2022-07-17 08:30:00,9.176,16.141,13.461,10.944,9.571,16.395
"411",2022-07-17 09:00:00,9.176,16.141,13.654,10.846,9.571,16.369
"412",2022-07-17 09:30:00,9.275,16.427,13.75,10.944,9.768,16.386
"413",2022-07-17 10:00:00,9.275,16.427,13.654,11.139,9.768,16.429
"414",2022-07-17 10:30:00,9.373,16.427,13.75,11.139,9.669,16.386
"415",2022-07-17 11:00:00,9.373,16.427,13.846,11.139,9.768,16.437
"416",2022-07-17 11:30:00,9.373,16.523,14.134,11.139,9.866,16.522
"417",2022-07-17 12:00:00,9.373,16.808,14.038,11.139,9.866,16.471
"418",2022-07-17 12:30:00,9.472,16.713,14.23,11.139,9.866,16.599
"419",2022-07-17 13:00:00,9.472,16.713,14.038,11.334,9.866,16.65
"420",2022-07-17 13:30:00,9.472,16.808,14.23,11.139,9.768,16.692
"421",2022-07-17 14:00:00,9.472,16.808,14.421,11.236,9.669,16.769
"422",2022-07-17 14:30:00,9.472,16.808,14.613,11.431,9.866,16.777
"423",2022-07-17 15:00:00,9.571,16.999,14.421,11.334,10.161,16.794
"424",2022-07-17 15:30:00,9.571,16.999,14.9,11.431,9.866,16.887
"425",2022-07-17 16:00:00,9.373,16.999,14.9,11.528,9.965,16.947
"426",2022-07-17 16:30:00,9.571,17.094,14.517,11.431,9.965,17.032
"427",2022-07-17 17:00:00,9.571,17.189,14.421,11.528,9.768,17.142
"428",2022-07-17 17:30:00,9.571,17.189,14.709,11.431,9.768,17.065
"429",2022-07-17 18:00:00,9.472,16.903,14.613,11.236,10.161,17.184
"430",2022-07-17 18:30:00,9.373,17.094,14.325,11.334,9.965,17.125
"431",2022-07-17 19:00:00,9.275,16.903,14.23,11.528,9.965,17.159
"432",2022-07-17 19:30:00,9.373,16.808,14.134,11.041,9.866,17.201
"433",2022-07-17 20:00:00,9.472,16.713,13.942,11.236,9.768,17.175
"434",2022-07-17 20:30:00,9.373,16.618,13.846,11.236,9.866,17.159
"435",2022-07-17 21:00:00,9.275,16.713,14.038,11.139,9.866,17.218
"436",2022-07-17 21:30:00,9.373,16.808,13.75,11.236,9.866,17.167
"437",2022-07-17 22:00:00,9.472,16.713,14.038,11.041,9.866,17.192
"438",2022-07-17 22:30:00,9.275,16.618,13.846,11.236,9.768,17.184
"439",2022-07-17 23:00:00,9.275,16.523,13.75,11.041,9.866,17.184
"440",2022-07-17 23:30:00,9.373,16.618,13.846,11.139,9.866,17.15
"441",2022-07-18 00:00:00,9.373,16.713,13.846,11.236,9.866,17.175
"442",2022-07-18 00:30:00,9.373,16.618,14.134,10.944,9.965,17.159
"443",2022-07-18 01:00:00,9.275,16.713,13.75,11.236,9.866,17.184
"444",2022-07-18 01:30:00,9.373,16.618,13.846,11.139,9.768,17.125
"445",2022-07-18 02:00:00,9.373,16.618,13.75,11.139,9.866,17.116
"446",2022-07-18 02:30:00,9.373,16.618,13.942,11.139,9.866,17.175
"447",2022-07-18 03:00:00,9.373,16.618,14.134,11.041,9.866,17.082
"448",2022-07-18 03:30:00,9.373,16.713,13.654,11.236,9.768,17.057
"449",2022-07-18 04:00:00,9.275,16.618,13.942,11.139,9.866,17.116
"450",2022-07-18 04:30:00,9.373,16.618,13.75,11.139,9.866,17.116
"451",2022-07-18 05:00:00,9.275,16.618,14.134,11.041,9.768,17.015
"452",2022-07-18 05:30:00,9.373,16.808,13.942,11.041,9.866,16.955
"453",2022-07-18 06:00:00,9.275,16.713,13.846,11.139,9.866,16.913
"454",2022-07-18 06:30:00,9.373,16.618,13.654,11.236,9.866,16.862
"455",2022-07-18 07:00:00,9.373,16.618,13.75,11.139,9.768,16.794
"456",2022-07-18 07:30:00,9.275,16.618,14.038,11.334,9.866,16.752
"457",2022-07-18 08:00:00,9.373,16.713,14.134,11.139,9.866,16.675
"458",2022-07-18 08:30:00,9.373,16.523,14.038,11.139,9.768,16.624
"459",2022-07-18 09:00:00,9.373,16.808,13.942,11.431,9.965,16.556
"460",2022-07-18 09:30:00,9.472,16.903,14.23,11.236,9.866,16.531
"461",2022-07-18 10:00:00,9.472,16.618,14.709,11.139,9.965,16.565
"462",2022-07-18 10:30:00,9.472,16.713,14.134,11.528,9.965,16.582
"463",2022-07-18 11:00:00,9.571,16.808,14.613,11.431,10.063,16.556
"464",2022-07-18 11:30:00,9.472,16.523,14.038,11.431,10.063,16.565
"465",2022-07-18 12:00:00,9.472,16.618,14.038,11.139,9.965,16.573
"466",2022-07-18 12:30:00,9.669,17.189,15.282,11.722,10.063,16.573
"467",2022-07-18 13:00:00,9.669,17.189,14.709,11.528,10.063,16.599
"468",2022-07-18 13:30:00,9.571,16.999,14.517,11.334,10.063,16.565
"469",2022-07-18 14:00:00,9.571,17.094,14.709,11.625,10.161,16.59
"470",2022-07-18 14:30:00,9.472,16.808,14.517,11.236,10.063,16.565
"471",2022-07-18 15:00:00,9.472,16.903,14.613,11.431,10.161,16.505
"472",2022-07-18 15:30:00,9.472,16.808,14.517,11.236,9.768,16.471
"473",2022-07-18 16:00:00,9.472,16.808,14.23,11.334,10.063,16.446
"474",2022-07-18 16:30:00,9.669,16.808,14.517,11.334,10.161,16.429
"475",2022-07-18 17:00:00,9.571,16.713,14.325,11.334,10.063,16.437
"476",2022-07-18 17:30:00,9.373,16.713,14.23,11.334,9.965,16.403
"477",2022-07-18 18:00:00,9.472,16.618,14.23,11.528,9.965,16.403
"478",2022-07-18 18:30:00,9.571,16.618,14.134,11.236,10.063,16.395
"479",2022-07-18 19:00:00,9.472,16.618,14.23,11.431,9.866,16.352
"480",2022-07-18 19:30:00,9.571,16.523,14.134,11.431,10.063,16.318
"481",2022-07-18 20:00:00,9.472,16.523,14.23,11.334,9.965,16.267
"482",2022-07-18 20:30:00,9.472,16.427,14.134,11.236,10.063,16.191
"483",2022-07-18 21:00:00,9.472,16.332,14.23,11.236,9.965,16.131
"484",2022-07-18 21:30:00,9.472,16.332,14.134,11.431,9.965,16.097
"485",2022-07-18 22:00:00,9.472,16.237,14.038,11.334,9.965,16.071
"486",2022-07-18 22:30:00,9.472,16.237,14.134,11.236,9.965,16.02
"487",2022-07-18 23:00:00,9.472,16.141,13.846,11.236,10.063,15.969
"488",2022-07-18 23:30:00,9.472,16.141,14.23,11.334,9.965,15.918
"489",2022-07-19 00:00:00,9.472,16.046,14.23,11.236,9.965,15.849
"490",2022-07-19 00:30:00,9.472,16.046,14.325,11.334,9.965,15.824
"491",2022-07-19 01:00:00,9.472,16.046,14.134,11.236,9.965,15.807
"492",2022-07-19 01:30:00,9.373,15.951,14.038,11.334,9.965,15.772
"493",2022-07-19 02:00:00,9.472,15.951,14.038,11.236,9.965,15.713
"494",2022-07-19 02:30:00,9.472,15.855,14.134,11.334,9.965,15.678
"495",2022-07-19 03:00:00,9.472,15.855,14.134,11.236,9.965,15.653
"496",2022-07-19 03:30:00,9.472,15.855,14.23,11.236,9.965,15.593
"497",2022-07-19 04:00:00,9.472,15.76,14.134,11.334,9.965,15.584
"498",2022-07-19 04:30:00,9.472,15.76,14.23,11.236,9.965,15.533
"499",2022-07-19 05:00:00,9.472,15.664,14.23,11.236,9.965,15.499
"500",2022-07-19 05:30:00,9.472,15.664,14.23,11.334,9.965,15.481
"501",2022-07-19 06:00:00,9.373,15.664,14.23,11.236,9.965,15.439
"502",2022-07-19 06:30:00,9.373,15.664,14.325,11.236,9.965,15.404
"503",2022-07-19 07:00:00,9.472,15.569,14.325,11.334,9.965,15.379
"504",2022-07-19 07:30:00,9.472,15.569,14.134,11.334,9.965,15.336
"505",2022-07-19 08:00:00,9.472,15.569,14.325,11.236,9.965,15.327
"506",2022-07-19 08:30:00,9.472,15.569,14.325,11.334,9.965,15.31
"507",2022-07-19 09:00:00,9.472,15.473,14.325,11.236,9.965,15.293
"508",2022-07-19 09:30:00,9.571,15.664,14.709,11.334,10.063,15.284
"509",2022-07-19 10:00:00,9.669,15.76,14.709,11.431,10.063,15.361
"510",2022-07-19 10:30:00,9.669,15.76,14.804,11.528,10.063,15.396
"511",2022-07-19 11:00:00,9.669,15.855,15.091,11.528,10.161,15.447
"512",2022-07-19 11:30:00,9.669,15.951,15.282,11.625,10.161,15.481
"513",2022-07-19 12:00:00,9.669,16.046,15.378,11.722,10.161,15.473
"514",2022-07-19 12:30:00,9.768,16.046,15.473,11.722,10.259,15.439
"515",2022-07-19 13:00:00,9.768,16.141,15.473,11.819,10.259,15.524
"516",2022-07-19 13:30:00,9.768,16.237,15.187,11.916,10.259,15.67
"517",2022-07-19 14:00:00,9.866,16.141,15.091,11.819,10.357,15.738
"518",2022-07-19 14:30:00,9.768,16.141,15.378,11.819,10.455,15.798
"519",2022-07-19 15:00:00,9.768,16.141,15.855,11.819,10.357,15.721
"520",2022-07-19 15:30:00,9.866,16.332,14.996,11.819,10.259,15.866
"521",2022-07-19 16:00:00,9.669,16.237,14.996,11.625,10.553,15.935
"522",2022-07-19 16:30:00,9.768,16.237,15.473,11.722,10.455,15.969
"523",2022-07-19 17:00:00,9.768,16.237,15.378,11.819,10.357,16.242
"524",2022-07-19 17:30:00,9.768,16.237,15.187,11.819,10.259,15.986
"525",2022-07-19 18:00:00,9.965,16.141,15.282,11.625,10.455,16.233
"526",2022-07-19 18:30:00,9.866,16.237,15.187,11.528,10.357,16.148
"527",2022-07-19 19:00:00,9.866,16.237,15.378,11.431,10.357,16.216
"528",2022-07-19 19:30:00,9.669,16.046,14.804,11.722,10.259,16.225
"529",2022-07-19 20:00:00,9.571,15.951,14.9,11.819,10.259,16.395
"530",2022-07-19 20:30:00,9.669,15.951,14.517,11.431,10.161,16.165
"531",2022-07-19 21:00:00,9.768,16.046,14.613,11.528,10.161,16.378
"532",2022-07-19 21:30:00,9.669,16.046,14.804,11.528,10.161,16.114
"533",2022-07-19 22:00:00,9.571,16.046,14.9,11.528,10.259,16.148
"534",2022-07-19 22:30:00,9.571,16.046,14.325,11.722,10.357,16.25
"535",2022-07-19 23:00:00,9.669,15.951,14.421,11.819,10.161,16.25
"536",2022-07-19 23:30:00,9.669,15.951,14.517,11.722,10.161,16.284
"537",2022-07-20 00:00:00,9.669,15.951,14.613,11.431,10.259,16.199
"538",2022-07-20 00:30:00,9.768,15.951,14.709,11.528,10.161,16.173
"539",2022-07-20 01:00:00,9.571,16.046,14.709,11.625,10.161,16.114
"540",2022-07-20 01:30:00,9.571,15.951,14.9,11.625,10.259,16.071
"541",2022-07-20 02:00:00,9.768,16.046,14.325,11.528,10.161,16.029
"542",2022-07-20 02:30:00,9.768,16.046,14.613,11.431,10.161,15.96
"543",2022-07-20 03:00:00,9.669,15.951,14.709,11.431,10.259,15.909
"544",2022-07-20 03:30:00,9.669,16.046,14.613,11.528,10.161,15.866
"545",2022-07-20 04:00:00,9.669,15.951,14.613,11.625,10.161,15.815
"546",2022-07-20 04:30:00,9.669,15.951,14.613,11.528,10.161,15.798
"547",2022-07-20 05:00:00,9.571,15.951,14.709,11.528,10.161,15.747
"548",2022-07-20 05:30:00,9.669,15.855,14.804,11.528,10.161,15.73
"549",2022-07-20 06:00:00,9.669,15.855,14.804,11.528,10.161,15.704
"550",2022-07-20 06:30:00,9.669,15.855,14.804,11.528,10.259,15.653
"551",2022-07-20 07:00:00,9.669,15.76,14.709,11.722,10.259,15.644
"552",2022-07-20 07:30:00,9.669,15.76,14.804,11.625,10.161,15.61
"553",2022-07-20 08:00:00,9.669,15.76,14.613,11.528,10.259,15.576
"554",2022-07-20 08:30:00,9.669,15.76,14.804,11.431,10.259,15.558
"555",2022-07-20 09:00:00,9.669,15.76,14.709,11.528,10.161,15.516
"556",2022-07-20 09:30:00,9.768,15.951,15.091,11.722,10.259,15.499
"557",2022-07-20 10:00:00,9.768,16.141,15.378,11.722,10.357,15.533
"558",2022-07-20 10:30:00,9.866,16.141,15.569,11.916,10.357,15.55
"559",2022-07-20 11:00:00,9.866,16.237,15.76,11.916,10.357,15.636
"560",2022-07-20 11:30:00,9.866,16.332,15.473,11.916,10.357,15.627
"561",2022-07-20 12:00:00,9.965,16.332,15.76,11.916,10.455,15.644
"562",2022-07-20 12:30:00,9.866,16.237,15.569,12.11,10.553,15.653
"563",2022-07-20 13:00:00,9.965,16.237,15.76,12.207,10.455,15.772
"564",2022-07-20 13:30:00,10.063,16.332,16.046,12.207,10.455,15.841
"565",2022-07-20 14:00:00,9.965,16.237,15.473,12.11,10.553,15.875
"566",2022-07-20 14:30:00,10.063,16.332,15.76,12.11,10.651,15.943
"567",2022-07-20 15:00:00,10.063,16.332,15.855,12.013,10.553,16.02
"568",2022-07-20 15:30:00,9.866,16.427,16.046,12.013,10.846,16.182
"569",2022-07-20 16:00:00,10.063,16.332,15.282,12.207,10.651,16.335
"570",2022-07-20 16:30:00,10.063,16.427,15.76,12.013,10.748,16.233
"571",2022-07-20 17:00:00,9.965,16.427,15.473,12.207,10.553,16.301
"572",2022-07-20 17:30:00,10.161,16.523,15.473,12.013,10.651,16.488
"573",2022-07-20 18:00:00,9.965,16.427,15.473,12.013,10.553,16.531
"574",2022-07-20 18:30:00,9.866,16.523,15.569,12.013,10.553,16.514
"575",2022-07-20 19:00:00,10.161,16.427,15.664,11.916,10.553,16.531
"576",2022-07-20 19:30:00,9.768,16.141,15.091,12.013,10.357,16.607
"577",2022-07-20 20:00:00,9.965,16.141,14.804,11.819,10.455,16.913
"578",2022-07-20 20:30:00,9.965,16.237,15.091,11.819,10.357,16.692
"579",2022-07-20 21:00:00,9.768,16.237,15.282,12.11,10.455,16.573
"580",2022-07-20 21:30:00,9.866,16.237,14.996,11.722,10.553,16.599
"581",2022-07-20 22:00:00,9.866,16.141,15.187,11.819,10.455,16.718
"582",2022-07-20 22:30:00,9.866,16.141,14.709,12.013,10.357,16.641
"583",2022-07-20 23:00:00,10.063,16.237,14.9,11.625,10.455,16.709
"584",2022-07-20 23:30:00,9.866,16.237,15.091,11.722,10.455,16.658
"585",2022-07-21 00:00:00,9.866,16.237,15.187,11.916,10.553,16.497
"586",2022-07-21 00:30:00,9.768,16.141,15.187,12.11,10.357,16.48
"587",2022-07-21 01:00:00,9.965,16.141,15.187,11.819,10.455,16.505
"588",2022-07-21 01:30:00,10.063,16.141,15.282,11.722,10.455,16.429
"589",2022-07-21 02:00:00,9.965,16.141,14.996,11.819,10.455,16.395
"590",2022-07-21 02:30:00,9.768,16.237,14.804,11.916,10.455,16.31
"591",2022-07-21 03:00:00,9.768,16.141,14.996,11.916,10.455,16.276
"592",2022-07-21 03:30:00,9.866,16.237,15.091,12.013,10.357,16.225
"593",2022-07-21 04:00:00,9.965,16.237,15.187,11.819,10.455,16.182
"594",2022-07-21 04:30:00,9.866,16.141,15.091,11.916,10.553,16.131
"595",2022-07-21 05:00:00,9.866,16.237,14.9,11.819,10.357,16.063
"596",2022-07-21 05:30:00,9.866,16.141,14.996,12.013,10.455,16.054
"597",2022-07-21 06:00:00,9.866,16.141,15.091,11.722,10.455,16.029
"598",2022-07-21 06:30:00,9.866,16.141,15.091,11.916,10.455,15.986
"599",2022-07-21 07:00:00,9.866,16.141,15.091,11.819,10.455,15.935
"600",2022-07-21 07:30:00,9.965,16.141,14.996,11.722,10.455,15.918
"601",2022-07-21 08:00:00,9.866,16.141,15.187,11.916,10.455,15.909
"602",2022-07-21 08:30:00,9.866,16.046,15.091,11.916,10.357,15.858
"603",2022-07-21 09:00:00,9.866,16.046,15.091,11.916,10.357,15.841
"604",2022-07-21 09:30:00,10.063,16.237,15.569,11.916,10.553,15.807
"605",2022-07-21 10:00:00,10.063,16.332,15.664,12.11,10.553,15.875
"606",2022-07-21 10:30:00,10.063,16.427,15.664,12.11,10.553,15.883
"607",2022-07-21 11:00:00,10.063,16.427,15.855,12.11,10.651,15.918
"608",2022-07-21 11:30:00,10.063,16.523,16.141,12.401,10.553,15.926
"609",2022-07-21 12:00:00,10.161,16.618,16.141,12.401,10.651,15.926
"610",2022-07-21 12:30:00,10.161,16.618,16.046,12.304,10.651,15.977
"611",2022-07-21 13:00:00,10.161,16.618,16.141,12.401,10.846,16.071
"612",2022-07-21 13:30:00,10.259,16.713,16.141,12.497,10.846,16.173
"613",2022-07-21 14:00:00,10.161,16.618,15.76,12.304,10.846,16.267
"614",2022-07-21 14:30:00,10.161,16.523,16.332,12.401,10.944,16.233
"615",2022-07-21 15:00:00,10.161,16.618,15.951,12.304,10.944,16.369
"616",2022-07-21 15:30:00,10.357,16.618,16.141,12.207,10.846,16.31
"617",2022-07-21 16:00:00,10.063,16.713,16.046,12.401,10.944,16.429
"618",2022-07-21 16:30:00,10.161,16.713,15.855,12.401,10.846,16.48
"619",2022-07-21 17:00:00,10.259,16.808,15.951,12.401,10.846,16.556
"620",2022-07-21 17:30:00,10.161,16.618,16.046,12.304,10.846,16.531
"621",2022-07-21 18:00:00,10.259,16.808,15.282,12.11,10.846,16.76
"622",2022-07-21 18:30:00,10.161,16.618,16.141,12.304,10.651,16.616
"623",2022-07-21 19:00:00,10.161,16.808,15.187,12.304,10.748,16.658
"624",2022-07-21 19:30:00,10.161,16.523,15.091,11.819,10.944,16.811
"625",2022-07-21 20:00:00,10.161,16.523,15.569,12.013,10.651,16.769
"626",2022-07-21 20:30:00,10.063,16.523,15.569,12.207,10.651,16.845
"627",2022-07-21 21:00:00,10.063,16.523,15.473,12.207,10.651,16.786
"628",2022-07-21 21:30:00,10.063,16.523,15.569,12.11,10.748,16.692
"629",2022-07-21 22:00:00,10.161,16.523,15.378,12.207,10.748,16.845
"630",2022-07-21 22:30:00,10.063,16.427,15.378,12.11,10.553,16.854
"631",2022-07-21 23:00:00,10.063,16.523,15.378,12.207,10.651,16.701
"632",2022-07-21 23:30:00,10.063,16.523,15.378,12.207,10.553,16.684
"633",2022-07-22 00:00:00,10.063,16.523,15.187,12.304,10.651,16.726
"634",2022-07-22 00:30:00,10.161,16.523,15.378,12.11,10.651,16.709
"635",2022-07-22 01:00:00,10.063,16.427,15.378,12.11,10.748,16.82
"636",2022-07-22 01:30:00,9.965,16.523,14.996,12.11,10.748,16.786
"637",2022-07-22 02:00:00,10.161,16.523,15.378,12.11,10.553,16.718
"638",2022-07-22 02:30:00,10.063,16.523,15.473,12.207,10.651,16.675
"639",2022-07-22 03:00:00,10.161,16.523,15.378,12.11,10.651,16.633
"640",2022-07-22 03:30:00,10.063,16.427,15.473,12.11,10.651,16.573
"641",2022-07-22 04:00:00,10.063,16.427,15.473,12.207,10.651,16.539
"642",2022-07-22 04:30:00,10.063,16.427,15.187,12.304,10.651,16.505
"643",2022-07-22 05:00:00,10.063,16.427,15.282,12.11,10.748,16.471
"644",2022-07-22 05:30:00,10.161,16.427,15.378,12.013,10.748,16.454
"645",2022-07-22 06:00:00,10.161,16.332,15.378,12.207,10.651,16.412
"646",2022-07-22 06:30:00,10.063,16.427,15.282,12.207,10.651,16.403
"647",2022-07-22 07:00:00,9.965,16.427,15.282,12.11,10.748,16.369
"648",2022-07-22 07:30:00,10.161,16.427,15.378,12.11,10.651,16.344
"649",2022-07-22 08:00:00,10.161,16.523,15.378,12.207,10.651,16.301
"650",2022-07-22 08:30:00,10.161,16.427,15.378,12.11,10.651,16.301
"651",2022-07-22 09:00:00,10.161,16.427,15.378,12.11,10.748,16.284
"652",2022-07-22 09:30:00,10.161,16.523,15.569,12.304,10.748,16.318
"653",2022-07-22 10:00:00,10.161,16.427,15.473,12.207,10.651,16.344
"654",2022-07-22 10:30:00,10.259,16.618,15.76,12.304,10.748,16.361
"655",2022-07-22 11:00:00,10.259,16.808,15.664,12.304,10.846,16.403
"656",2022-07-22 11:30:00,10.259,16.618,15.855,12.207,10.846,16.429
"657",2022-07-22 12:00:00,10.357,16.808,16.237,12.497,10.846,16.48
"658",2022-07-22 12:30:00,10.259,16.903,16.237,12.401,10.944,16.403
"659",2022-07-22 13:00:00,10.161,16.618,15.569,12.304,10.748,16.565
"660",2022-07-22 13:30:00,10.259,16.713,15.473,12.304,10.846,16.624
"661",2022-07-22 14:00:00,10.161,16.427,16.046,12.304,10.748,16.735
"662",2022-07-22 14:30:00,10.455,16.999,16.523,12.594,11.041,16.641
"663",2022-07-22 15:00:00,10.455,17.094,16.141,12.594,11.041,16.624
"664",2022-07-22 15:30:00,10.259,16.903,15.569,12.594,10.846,16.59
"665",2022-07-22 16:00:00,10.259,16.903,15.76,12.401,10.944,16.709
"666",2022-07-22 16:30:00,10.455,16.999,16.332,12.787,11.041,16.828
"667",2022-07-22 17:00:00,10.455,16.903,16.046,12.594,11.041,16.82
"668",2022-07-22 17:30:00,10.259,16.903,15.951,12.401,11.139,16.904
"669",2022-07-22 18:00:00,10.357,16.999,15.76,12.401,11.041,17.074
"670",2022-07-22 18:30:00,10.455,17.094,15.951,12.497,10.944,17.015
"671",2022-07-22 19:00:00,10.259,16.999,16.046,12.497,10.944,16.93
"672",2022-07-22 19:30:00,10.161,16.903,15.091,12.304,10.846,16.998
"673",2022-07-22 20:00:00,10.259,16.808,15.855,12.207,10.846,17.057
"674",2022-07-22 20:30:00,10.259,16.808,15.569,12.304,10.846,17.048
"675",2022-07-22 21:00:00,10.259,16.808,15.664,12.497,10.748,17.04
"676",2022-07-22 21:30:00,10.357,16.903,15.664,12.207,10.944,17.032
"677",2022-07-22 22:00:00,10.161,16.808,15.664,12.497,10.944,16.93
"678",2022-07-22 22:30:00,10.259,16.903,15.76,12.304,10.846,17.032
"679",2022-07-22 23:00:00,10.259,16.713,15.569,12.304,10.944,16.955
"680",2022-07-22 23:30:00,10.259,16.713,15.664,12.207,10.944,16.896
"681",2022-07-23 00:00:00,10.259,16.808,15.473,12.401,10.748,16.87
"682",2022-07-23 00:30:00,10.063,16.808,15.473,12.497,10.846,16.811
"683",2022-07-23 01:00:00,10.259,16.808,15.473,12.207,10.846,16.743
"684",2022-07-23 01:30:00,10.259,16.808,15.569,12.304,10.846,16.701
"685",2022-07-23 02:00:00,10.357,16.808,15.569,12.497,10.846,16.658
"686",2022-07-23 02:30:00,10.259,16.808,15.569,12.401,10.846,16.59
